cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,validation_label,notes
2026,PHILADELPHIA INTERNATIONAL AIRPORT,34,AVIATION,Other Airport Services,AVN.5.1,,,,"This program includes expenses and airport revenues which 41,550 XN -29,379XN XN are not directly accounted for in the Airfield Area, Terminal Area, 7,000 FB 2,.419FB 4,264 FB 4,950 FB 3,725 FB 3,755 Outside Terminal Area. Also included here PNE projects. 484SB or are 1,400 SB 853 SB 990 SB 745 SB 75188 3,000 XR 1,037XR 1,827 XR 2,121 XR 1,597 XR 1,609",,,,,,,,,,incorrect,
2026,PHILADELPHIA INTERNATIONAL AIRPORT,34,AVIATION,Other Airport Services-FY25,AVN.5A,,2031.0,2031.0,See description under line item 5.,,,39281.0,,,,,,39281.0,corrected,
2026,WATERFRONT IMPROVEMENTS,39,COMMERCE,Neighborhood Commercial Centers-Site Improvements,COM.6.1,,,,"Upgrade curbs and sidewalks, streetlights, landscaping and 2,000 CN = 2,000CN 2,000 CN pedestrian crosswalks and ADA ramps in commercial corridors to complement public and private investments.",,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,39,COMMERCE,Neighborhood Commercial Centers - Site Improvements-FY25,COM.6A,,2031.0,2031.0,See description under line item 6.,,,1500.0,,,,,,1500.0,corrected,
2026,WATERFRONT IMPROVEMENTS,39,COMMERCE,Neighborhood Commercial Centers - Site lmprovements-FY24,COM.6B,,2031.0,2031.0,See description under line item 6.,,,1000.0,,,,,,1000.0,corrected,
2026,WATERFRONT IMPROVEMENTS,39,COMMERCE,Neighborhood Commercial Centers - Site Improvements-FY23,COM.6C,,2031.0,2031.0,See description under line item 6.,,,5845.0,,,,,,5845.0,corrected,
2026,WATERFRONT IMPROVEMENTS,41,COMMERCE,Lower Schuylkill Innovation District Multi-Modal Access Progré,COM.7.1,,,,"Design, permitting & construction of multi-modal to the 1,000 CN 1,000CN 1,000 CN access North & South parcels in the Lower Schuylkill Innovation District in Southwest Philadelphia SSS...",,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,41,COMMERCE,Industrial Districts-FY17,COM.7A,,2031.0,2031.0,See description under line item 7.,,,3000.0,,,,,,3000.0,corrected,
2026,WATERFRONT IMPROVEMENTS,41,COMMERCE,Industrial Districts-FY16,COM.7B,,2031.0,2031.0,See description under line item 7,,,1000.0,,,,,,1000.0,corrected,
2026,WATERFRONT IMPROVEMENTS,41,COMMERCE,Navy Yard River Water System Replacement — Phase Two,COM.8.1,,,,"The Navy Yard will replace the final set of obsolete and failing 3,000 CN river water pumps that support critical fire protection and potable water systems in multiple Navy Yard facilities.",,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,42,COMMERCE,Navy Yard Lift Bridge Improvement Project - Phase Two,COM.2,,,,"The Navy Yard Lift Bridge Improvement project will support 3,000CN 3,000 CN critical structural, mechanical, and systems repairs to the 26th Street lift bridge.",,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,42,COMMERCE,Navy Yard Infrastructure Improvements-FY25,COM.8A,,2031.0,2031.0,See description under line item 8.,,,1500.0,,,,,,1500.0,corrected,
2026,WATERFRONT IMPROVEMENTS,42,COMMERCE,Navy Yard Infrastructure Improvements-FY17,COM.8B,,2031.0,2031.0,See description under line item 8.,,,8200.0,,,,,,8200.0,corrected,
2026,WATERFRONT IMPROVEMENTS,42,COMMERCE,Environmental Assessment/Remediation,COM.9.1,,,,Provide environmental assessment and remedial assistance to City properties with contamination issues.,,,,,,,,,,,
2026,WATERFRONT IMPROVEMENTS,43,COMMERCE,Industrial & Commercial Development Fund (Industrial Landbz,COM.10.1,,2030.0,2030.0,"Conduct engineering, architectural, and environmental studies 15,000 Z 15,0002 12,000 Z 12,000 Z 12,000 Z 12,000Z related to land acquisition and development",,,12000.0,,,,,12000.0,,,
2026,WATERFRONT IMPROVEMENTS,43,COMMERCE,Industrial & Commercial Development Fund (Industrial Landbe,COM.1.1,,,,"Purchase and improve industrial sites throughout Philadelphia. 40,000 Z 20,000 Z 20,000 Z 20,000 Z 10,000",,,,,,,,,,,
2026,WATERFRONT IMPROVEMENTS,44,COMMERCE,Master Plan Implementation,COM.12.1,,2030.0,2030.0,"Implement the Master Plan for the Central Delaware through construction, improvement, or acquisition of City assets.",,,1000.0,,,,,1000.0,,corrected,
2026,WATERFRONT IMPROVEMENTS,44,COMMERCE,General Site Improvements,COM.12.2,,2030.0,2030.0,Implement infrastructure and site improvements support of in public and private development.,,,1000.0,,,,,1000.0,,corrected,
2026,WATERFRONT IMPROVEMENTS,44,COMMERCE,Penn's Landing Improvements,COM.12.3,,,,"Make improvements to Penn's Landing. 9,000 CN",,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,44,COMMERCE,Central Delaware River Waterfront-FY25,COM.12A,,2031.0,2031.0,See description under line item 12.,,,21800.0,,,,,,21800.0,corrected,
2026,WATERFRONT IMPROVEMENTS,44,COMMERCE,Central Delaware River Waterfront-FY23,COM.12B,,,,See description under line item 12 1¢T,,,,,,,,,,,
2026,WATERFRONT IMPROVEMENTS,45,COMMERCE,Central Delaware River Waterfront-FY17,COM.12C,,2031.0,2031.0,See description under line item 12.,,,5110.0,,,,,,5110.0,corrected,
2026,WATERFRONT IMPROVEMENTS,45,COMMERCE,Schuylkill Riverfront Waterfront,COM.13.1,,2030.0,2030.0,"Schuylkill Riverfront improvements 4,000 —-",,,9300.0,,,,,9300.0,,corrected,
2026,WATERFRONT IMPROVEMENTS,45,COMMERCE,Schuylkill River Waterfront-FY25,COM.13A,,2031.0,2031.0,See description under line item 13.,,,1800.0,,,,,,1800.0,corrected,
2026,WATERFRONT IMPROVEMENTS,46,COMMERCE,Schuylkill River Waterfront-FY24,COM.13B,,2031.0,2031.0,See description under line item 13.,,,2000.0,,,,,,2000.0,corrected,
2026,WATERFRONT IMPROVEMENTS,46,COMMERCE,Schuylkill River Waterfront-FY23,COM.13C,,2031.0,2031.0,See description under line item 13.,,,35038.0,,,,,,35038.0,corrected,
2026,WATERFRONT IMPROVEMENTS,47,COMMERCE,North Delaware River Waterfront,COM.14.1,,,,Complete right-of-way land acquisition and development of 475 CN SOOCN 500 CN 500 CN 500 CN SOOCN 11-mile North Delaware River Greenway.,,,,,,,,,,incorrect,
2026,WATERFRONT IMPROVEMENTS,47,COMMERCE,North Delaware River Waterfront-FY25,COM.14A,,2031.0,2031.0,See description under line item 14.,,,700.0,,,,,,700.0,corrected,
2026,WATERFRONT IMPROVEMENTS,47,COMMERCE,North Delaware River Waterfront-FY24,COM.14B,,2031.0,2031.0,See description under line item 14.,,,500.0,,,,,,500.0,corrected,
2026,WATERFRONT IMPROVEMENTS,47,COMMERCE,North Delaware River Waterfront-FY22,COM.14C,,2031.0,2031.0,See description under line item 14.,,,127.0,,,,,,127.0,corrected,
2026,CAPITAL PROJECTS,52,FINANCE,Administration - ITEF,FIN.15.1,,,,"Fund critical renovations and other improvements to City-owned 2,500 CN 2,000CN = 2,000CN = 2,000 CN 2,000 facilities.",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,52,FINANCE,Improvements to Facilities-FY25,FIN.15A,,2031.0,2031.0,See description under line item 15.,,,2000.0,,,,,,2000.0,corrected,
2026,CAPITAL PROJECTS,52,FINANCE,Improvements to Facilities-FY24,FIN.15B,,2031.0,2031.0,See description under line item 15.,,,21250.0,,,,,,21250.0,corrected,
2026,CAPITAL PROJECTS,53,FINANCE,Improvements to Facilities-FY23,FIN.15C,,2031.0,2031.0,See description under line item 15.,,,57140.0,,,,,,57140.0,corrected,
2026,CAPITAL PROJECTS,54,FINANCE,Improvements to Facilities-FY17,FIN.151,,2031.0,2031.0,See description under line item 15.,,,1112.0,,,,,,1112.0,corrected,
2026,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD1,FIN.16.1,,2030.0,2030.0,Fund critical renovations and other improvements to City-owned sites as needed,,,800.0,,,,,800.0,,corrected,
2026,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD1-FY25,FIN.16A,,2031.0,2031.0,See description under line item 16.,,,869.0,,,,,,869.0,corrected,
2026,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD1-FY24,FIN.16B,,2031.0,2031.0,See description under line item 16,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD1-FY23,FIN.16C,,2031.0,2031.0,See description under line item 16.,,,752.0,,,,,,752.0,corrected,
2026,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD1-FY17,FIN.161,,2031.0,2031.0,See description under line item 16.,,,172.0,,,,,,172.0,corrected,
2026,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD2,FIN.17.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD2-FY25,FIN.17A,,2031.0,2031.0,See description under line item 17.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD2-FY24,FIN.17B,,2031.0,2031.0,See description under line item 17.,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD2-FY23,FIN.17C,,2031.0,2031.0,See description under line item 17.,,,226.0,,,,,,226.0,corrected,
2026,CAPITAL PROJECTS,58,FINANCE,City Council - ITEF CD2-FY17,FIN.171,,2031.0,2031.0,See description under line item 17. 71: CT,,,71.0,,,,,,71.0,,
2026,CAPITAL PROJECTS,59,FINANCE,City Council - ITEF CD2-FY11,FIN.170,,2031.0,2031.0,See description under line item 17.,,,141.0,,,,,,141.0,corrected,
2026,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD3,FIN.18.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD3-FY25,FIN.18A,,2031.0,2031.0,See description under line item 18.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD3-FY24,FIN.18B,,2031.0,2031.0,See description under line item 18.,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD3-FY23,FIN.18C,,2031.0,2031.0,See description under line item 18.,,,510.0,,,,,,510.0,corrected,
2026,CAPITAL PROJECTS,61,FINANCE,City Council - ITEF CD3-FY14,FIN.181,,2031.0,2031.0,See description under line item 18.,,,410.0,,,,,,410.0,corrected,
2026,CAPITAL PROJECTS,62,FINANCE,City Council - ITEF CD4,FIN.19.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,62,FINANCE,City Council - ITEF CD4-FY25,FIN.19A,,2031.0,2031.0,See description under line item 19.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,62,FINANCE,City Council - ITEF CD4-FY24,FIN.19B,,2031.0,2031.0,See description under line item 19.,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,62,FINANCE,City Council - ITEF CD4-FY23,FIN.19C,,2031.0,2031.0,See description under line item 19.,,,400.0,,,,,,400.0,corrected,
2026,CAPITAL PROJECTS,63,FINANCE,City Council - ITEF CD4-FY16,FIN.191,,,,See description under line item 19. 4CT,,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,64,FINANCE,City Council - ITEF CD5,FIN.20.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD5-FY25,FIN.20A,,2031.0,2031.0,See description under line item 20.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD5-FY24,FIN.20B,,2031.0,2031.0,See description under line item 20.,,,1070.0,,,,,,1070.0,corrected,
2026,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD5-FY23,FIN.20C,,2031.0,2031.0,See description under line item 20.,,,1085.0,,,,,,1085.0,corrected,
2026,CAPITAL PROJECTS,66,FINANCE,City Council - ITEF CD5-FY17,FIN.201,,2031.0,2031.0,See description under line item 20.,,,965.0,,,,,,965.0,corrected,
2026,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CD5-FY11,FIN.200,,2031.0,2031.0,See description under line item 20.,,,41.0,,,,,,41.0,corrected,
2026,CAPITAL PROJECTS,67,FINANCE,City Council ITEF CD6,FIN.21,,,,-,,,,,,,,,,,
2026,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CD6,FIN.21.1,,2030.0,2030.0,Fund critical renovations and other improvements to City-owned sites as needed,,,800.0,,,,,800.0,,corrected,
2026,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CD6-FY25,FIN.21A,,2031.0,2031.0,See description under line item 21,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,68,FINANCE,City Council - ITEF CD6-FY24,FIN.21B,,2031.0,2031.0,See description under line item 21,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,68,FINANCE,City Council - ITEF CD6-FY23,FIN.21C,,2031.0,2031.0,"See description under line item 21 21D. City Council - ITEF CD6-FY22 See description under line item 21 21E. City Council - ITEF CD6-FY21 See description under line item 21 21F, City Council - ITEF CD6-FY20 See description under line item 21 21G. City Council - ITEF CD6-FY18 See description under line item 21",,,654.0,,,,,,654.0,corrected,
2026,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD6-FY16,FIN.211,,2031.0,2031.0,See description under line item 21,,,32.0,,,,,,32.0,corrected,
2026,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD7,FIN.22.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD7-FY25,FIN.22A,,2031.0,2031.0,See description under line item 22.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD7-FY24,FIN.22B,,2031.0,2031.0,See description under line item 22.,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,70,FINANCE,City Council - ITEF CD7-FY23,FIN.22C,,2031.0,2031.0,See description under line item 22.,,,1108.0,,,,,,1108.0,corrected,
2026,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD7-FY13,FIN.221,,2031.0,2031.0,See description under line item 22.,,,15.0,,,,,,15.0,corrected,
2026,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD8,FIN.23.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,72,FINANCE,City Council - ITEF CD8-FY25,FIN.23A,,2031.0,2031.0,See description under line item 23.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,72,FINANCE,City Council - ITEF CD8-FY24,FIN.23B,,2031.0,2031.0,See description under line item 23.,,,981.0,,,,,,981.0,corrected,
2026,CAPITAL PROJECTS,72,FINANCE,City Council - ITEF CD8-FY23,FIN.23C,,2031.0,2031.0,See description under line item 23.,,,1022.0,,,,,,1022.0,corrected,
2026,CAPITAL PROJECTS,73,FINANCE,City Council - ITEF CD8-FY12,FIN.231,,2031.0,2031.0,See description under line item 23.,,,49.0,,,,,,49.0,corrected,
2026,CAPITAL PROJECTS,74,FINANCE,City Council - ITEF CD9,FIN.24.1,,2030.0,2030.0,Fund critical renovations and other improvements to City-owned sites as needed,,,800.0,,,,,800.0,,corrected,
2026,CAPITAL PROJECTS,74,FINANCE,City Council - ITEF CD9-FY25,FIN.24A,,2031.0,2031.0,See description under line item 24.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,74,FINANCE,City Council - ITEF CD9-FY24,FIN.24B,,2031.0,2031.0,See description under line item 24,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,74,FINANCE,City Council - ITEF CD9-FY23,FIN.24C,,2031.0,2031.0,See description under line item 24.,,,309.0,,,,,,309.0,corrected,
2026,CAPITAL PROJECTS,75,FINANCE,City Council - ITEF CD9-FY15,FIN.241,,2031.0,2031.0,See description under line item 24.,,,38.0,,,,,,38.0,corrected,
2026,CAPITAL PROJECTS,76,FINANCE,City Council - ITEF CD10,FIN.25.1,,,,"Fund critical renovations and other improvements to City-owned 1,000 CN 800CN 800 CN 800 CN 800 CN 800CN sites as needed",,,,,,,,,,incorrect,
2026,CAPITAL PROJECTS,76,FINANCE,City Council - ITEF CD10-FY25,FIN.25A,,2031.0,2031.0,See description under line item 25.,,,800.0,,,,,,800.0,corrected,
2026,CAPITAL PROJECTS,76,FINANCE,City Council - ITEF CD10-FY24,FIN.25B,,2031.0,2031.0,See description under line item 25.,,,1150.0,,,,,,1150.0,corrected,
2026,CAPITAL PROJECTS,76,FINANCE,City Council - ITEF CD10-FY23,FIN.25C,,2031.0,2031.0,See description under line item 25.,,,117.0,,,,,,117.0,corrected,
2026,CAPITAL PROJECTS,77,FINANCE,City Council - ITEF CD10-FY17,FIN.251,,2031.0,2031.0,See description under line item 25.,,,68.0,,,,,,68.0,corrected,
2026,CAPITAL PROJECTS,79,FINANCE,1T,FIN.284,,,,,,,,,,,,,,,
2026,FIRE FACILITIES,83,FIRE,Fire Academy,FIRE.26.1,,2026.0,2028.0,"Redevelopment of the existing Academy 3,000 CN —10,000CN 5,000 CN",,,18000.0,3000.0,10000.0,5000.0,,,,corrected,
2026,FIRE FACILITIES,83,FIRE,Holistic Fire Facilty Improvements,FIRE.26.2,,2027.0,2027.0,"Design and construct holistic improvements to Fire Engines. 4,000 CN",,,4000.0,,4000.0,,,,,corrected,
2026,FIRE FACILITIES,83,FIRE,Roof Replacements,FIRE.26.3,,2026.0,2031.0,Design and construct roof replacements. 500 CN 500 CN 500 CN 500 CN 500CN,,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,corrected,
2026,FIRE FACILITIES,83,FIRE,Fire Facilities Kitchens/Bathroom Restoration,FIRE.26.4,,2026.0,2031.0,"Renovate kitchen and bathroom facilities at various fire stations. 1,000 CN 1,000CN 1,250 CN 1,250 CN 1,250 CN 1,250 Bathroom improvements are focused on gender equity and include creation on lactation rooms.",,,7000.0,1000.0,1000.0,1250.0,1250.0,1250.0,1250.0,corrected,
2026,FIRE FACILITIES,83,FIRE,Health and Safety Improvements,FIRE.26.5,,2026.0,2031.0,"Health and Safety Improvements 500 CN 1,000CN 1,000CN",,,5000.0,500.0,500.0,1000.0,1000.0,1000.0,1000.0,corrected,
2026,FIRE FACILITIES,83,FIRE,Structural Renovations,FIRE.26.6,,2026.0,2031.0,Structural Renovations 500 CN 500 CN 500 CN 500 CN 500CN,,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,corrected,
2026,FIRE FACILITIES,83,FIRE,"Fire Facilties: Mechanical, Electrical, and Plumbling",FIRE.26.7,,2026.0,2031.0,"Mechanical, electrical, and plumbing improvements 125 CA",,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Facilities - Exterior renovation,FIRE.26.8,,2026.0,2031.0,Exterior renovations 100 CN 100CN 100 CN 100 CN 100 CN 100,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Facility Exterior Window and Door Improvements.,FIRE.26.9,,2026.0,2031.0,Design and construct Fire Facility exterior improvements. 100 CN 100CN 100 CN 100 CN 100 CN 100,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,corrected,
2026,FIRE FACILITIES,84,FIRE,"Fire Station Renovations - Ramps, Sidewalks, Paving",FIRE.26.10,,2026.0,2031.0,Design and construct concrete site work. 100 CN 100CN 100 CN 100 CN 100 CN 100,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Protection Systems,FIRE.26.11,,2026.0,2031.0,Installation of fire protection systems 100 CN 100CN 100 CN 100 CN 100 CN 100,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Department Interior and Exterior Renovations-FY25,FIRE.26A,,2031.0,2031.0,See description under line item 26.,,,5586.0,,,,,,5586.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Department Interior and Exterior Renovations-FY24,FIRE.26B,,2031.0,2031.0,See description under line item 26.,,,5000.0,,,,,,5000.0,corrected,
2026,FIRE FACILITIES,84,FIRE,Fire Department Interior and Exterior Renovations-FY23,FIRE.26C,,2031.0,2031.0,See description under line item 26.,,,1579.0,,,,,,1579.0,corrected,
2026,FIRE FACILITIES,88,FIRE,Interior and Exterior Improvements,FIRE.27.1,,,,"SOOCN 500 CN 500 CN 500 CN 500CN Perform various interior and exterior improvements, including HVAC and equipment improvements at various Fleet Services garages.",,,,,,,,,,incorrect,
2026,FIRE FACILITIES,88,FIRE,Fleet Management Facilities-FY24,FIRE.27A,,2031.0,2031.0,See description under line item 27.,,,1144.0,,,,,,1144.0,corrected,
2026,FIRE FACILITIES,88,FIRE,Fleet Management Facilities-FY23,FIRE.27B,,2031.0,2031.0,See description under line item 27.,,,96.0,,,,,,96.0,corrected,
2026,FIRE FACILITIES,88,FIRE,Fleet Management Facilities-FY22,FIRE.27C,,2031.0,2031.0,See description under line item 27. W,,,1.0,,,,,,1.0,,
2026,FIRE FACILITIES,89,FIRE,Electric Vehicle Charging Station,FIRE.28.1,,2030.0,2030.0,Electric Vehicle Charging Stations required throughout the — are city to support electric vehicle fueling.,,,1000.0,,,,,1000.0,,corrected,
2026,FIRE FACILITIES,89,FIRE,Fuel Tank Replacement,FIRE.28.2,,,,"Replace automotive fuel tanks and piping. 1,400CN 1,400 CN 1,400 CN 1,400 CN 1,400 1,139 CA",,,,,,,,,,incorrect,
2026,FIRE FACILITIES,89,FIRE,Fuel Site Environmental Remediation,FIRE.28.3,,2030.0,2030.0,Remediate contaminated sites including testing and clean of up groundwater and disposal of contaminated soil.,,,600.0,,,,,600.0,,corrected,
2026,FIRE FACILITIES,89,FIRE,Fuel Tank Replacement-FY25,FIRE.28A,,2031.0,2031.0,See description under line item 28.,,,1500.0,,,,,,1500.0,corrected,
2026,FIRE FACILITIES,89,FIRE,Fuel Tank Replacement-FY24,FIRE.28B,,2031.0,2031.0,See description under line item 28.,,,1000.0,,,,,,1000.0,corrected,
2026,FIRE FACILITIES,90,FIRE,Fuel Tank Replacement-FY23,FIRE.28C,,2031.0,2031.0,See description under line item 28.,,,2771.0,,,,,,2771.0,corrected,
2026,FIRE FACILITIES,90,FIRE,Vehicles: Fire Department,FIRE.29.1,,2030.0,2030.0,Purchase specialty vehicles used as equipment by the Fire Department.,,,16200.0,,,,,16200.0,,corrected,
2026,FIRE FACILITIES,90,FIRE,Vehicles: Streets Department,FIRE.29.2,,,,"Purchase specialty vehicles used equipment for the Streets 11,000 CN = 11,000 CN 11,000 as Department.",,,,,,,,,,incorrect,
2026,FIRE FACILITIES,91,FIRE,Vehicles: Various Departments,FIRE.3,,,,"Purchase specialty vehicles used equipment for various 1,000CN 1,000 CN 1,000CN = = 1,000 as departments.",,,,,,,,,,incorrect,
2026,FIRE FACILITIES,91,FIRE,Vehicle Purchases-FY25,FIRE.29A,,2031.0,2031.0,See description under line item 29.,,,1060.0,,,,,,1060.0,corrected,
2026,FIRE FACILITIES,91,FIRE,Vehicle Purchases-FY24,FIRE.29B,,2031.0,2031.0,See description under line item 29.,,,10237.0,,,,,,10237.0,corrected,
2026,FIRE FACILITIES,91,FIRE,Vehicle Purchases-FY23,FIRE.29C,,2031.0,2031.0,See description under line item 29.,,,8289.0,,,,,,8289.0,corrected,
2026,LIBRARY FACILITIES - CAPITAL,95,FREE LIBRARY,Library Branch and Central Improvements,LIB.30.1,,,,"Make improvements to the Central and Branch Libraries, 224 CA 3,850 CN 4,000CN 4,000 CN 4,000 CN 4,000 CN 4,000CN",,,,,,,,,,incorrect,
