cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,validation_label,notes
2023,COMMERCIAL DEVELOPMENT.,43,COMMERCE,Market East Public Infrastructure,COM.6.2,,2023.0,2024.0,"Fund improvements to infrastructure in Market Street East area 2,000 of Center City to support additional commercial, residential, and retail development.",,,3500.0,2000.0,1500.0,,,,,,
2023,COMMERCIAL DEVELOPMENT.,43,COMMERCE,Neighborhood Commercial Centers - Site Improvements-FY22,COM.6A,,2023.0,2023.0,See description under line item 6.,,,5100.0,5100.0,,,,,,corrected,
2023,COMMERCIAL DEVELOPMENT.,43,COMMERCE,Neighborhood Commercial Centers - Site Improvements-FY21,COM.6B,,2023.0,2023.0,See description under line item 6.,,,500.0,500.0,,,,,,corrected,
2023,COMMERCIAL DEVELOPMENT.,44,COMMERCE,Neighborhood Commercial Centers - Site Improvements-FY20,COM.6C,,2023.0,2023.0,"See description under line item 6. 2,500 6D. Neighborhood Commercial Centers - Site Improvements-FY19 See description under line item 6. 1,784 6E. Neighborhood Commercial Centers - Site Improvements-FY17 See description under line item 6. 6F. Neighborhood Commercial Centers - Site Improvements-FY16 See description under line item 6. 1,544 6G. Neighborhood Commercial Centers - Site Improvements-FY14 See description under line item 6.",,,2500.0,2500.0,,,,,,corrected,
2023,INDUSTRIAL DEVELOPMENT,45,COMMERCE,Lower Schuylkill River Industrial District,COM.7.1,,2023.0,2026.0,"Design, fabrication & installation of streetscape improvements 500 to support development sites in the Innovation District portion of the Lower Schuylkill River.",,,1500.0,500.0,,500.0,500.0,,,,
2023,INDUSTRIAL DEVELOPMENT,45,COMMERCE,Industrial Districts-FY22,COM.7A,,2023.0,2023.0,See description under line item 7.,,,500.0,500.0,,,,,,corrected,
2023,INDUSTRIAL DEVELOPMENT,45,COMMERCE,Industrial Districts-FY21,COM.7B,,2023.0,2023.0,"See description under line item 7 1,000",,,1000.0,1000.0,,,,,,,
2023,INDUSTRIAL DEVELOPMENT,46,COMMERCE,Industrial Districts-FY17,COM.7C,,2023.0,2023.0,"See description under line item 7. 800 7D. Industrial Districts-FY16 See description under line item 7 1,000",,,1800.0,1800.0,,,,,,,
2023,INDUSTRIAL DEVELOPMENT,46,COMMERCE,Navy Yard Infrastructure Improvements,COM.8.1,,2023.0,2024.0,"Make infrastructure improvements in support of public and 1,750 private development.",,,9500.0,4750.0,4750.0,,,,,,
2023,INDUSTRIAL DEVELOPMENT,46,COMMERCE,Navy Yard Infrastructure Improvements-FY17,COM.8A,,2023.0,2023.0,See description under line item 8.,,,3900.0,3900.0,,,,,,corrected,
2023,INDUSTRIAL DEVELOPMENT,47,COMMERCE,Environmental Assessment/Remediation,COM.9.1,,2025.0,2027.0,Provide environmental assessment and remedial assistance to City properties with contamination issues.,,,1500.0,,,500.0,500.0,500.0,,,
2023,INDUSTRIAL DEVELOPMENT,47,COMMERCE,"Improvements, Engineering and Administration",COM.10.1,,2023.0,2027.0,"Conduct architectural, and environmental studies 10,000 engineering, related to land acquisition and development. al PIDC Landbank Acquisition & Improvements",,,40000.0,10000.0,7500.0,7500.0,7500.0,7500.0,,,
2023,INDUSTRIAL DEVELOPMENT,47,COMMERCE,Acquisition and Improvements,COM.10.1-2,,2023.0,2027.0,Purchase and improve industrial sites throughout Philadelphia.,,,60000.0,20000.0,10000.0,10000.0,10000.0,10000.0,,corrected,
2023,WATERFRONT IMPROVEMENTS,48,COMMERCE,Penn's Landing Improvements,COM.12.1,,2023.0,2025.0,"Make improvements to Penn's Landing 12,000",,,43000.0,12000.0,13000.0,18000.0,,,,,
2023,WATERFRONT IMPROVEMENTS,48,COMMERCE,Master Plan Implementation,COM.12.2,,2023.0,2028.0,"Implement the Central Delaware Waterfront Master Plan through 750 construction, improvement, or acquisition of City assets.",,,4250.0,750.0,,500.0,1000.0,1000.0,1000.0,,
2023,WATERFRONT IMPROVEMENTS,48,COMMERCE,General Site Improvements,COM.12.3,,2023.0,2027.0,Implement infrastructure and site improvements support of 750 in public and private development.,,,2750.0,750.0,,,1000.0,1000.0,,,
2023,WATERFRONT IMPROVEMENTS,48,COMMERCE,Central Delaware River Waterfront-FY22,COM.12A,,2023.0,2023.0,See description under line item 12.,,,12000.0,12000.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,49,COMMERCE,Central Delaware River Waterfront-FY17,COM.12B,,2023.0,2023.0,See description under line item 12.,,,5110.0,5110.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,49,COMMERCE,Central Delaware River Waterfront-FY16,COM.12C,,2023.0,2023.0,See description under line item 12.,,,25000.0,25000.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,49,COMMERCE,Schuylkill Riverfront Improvements,COM.13.4,,2023.0,2028.0,"Complement public and private reinvestment through capital 3,000 improvements to the Schuylkill River Trail.",,,8000.0,4000.0,1500.0,500.0,1000.0,500.0,500.0,corrected,
2023,WATERFRONT IMPROVEMENTS,49,COMMERCE,Schuylkill River Waterfront-FY22,COM.13A,,2023.0,2023.0,See description under line item 13.,,,4000.0,4000.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,50,COMMERCE,Schuylkill River Waterfront-FY21,COM.13B,,2023.0,2023.0,See description under line item 13.,,,3500.0,3500.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,50,COMMERCE,Schuylkill River Waterfront-FY20,COM.13C,,2023.0,2023.0,"See description under line item 13. 3,038 13D. Schuylkill River Waterfront-FY19 See description under line item 13. 4,000 13E. Schuylkill River Waterfront-FY17 See description under line item 13. 4,500 13F. Schuylkill River Waterfront-FY16 See description under line item 13.",,,12038.0,12038.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,51,COMMERCE,North Delaware River Waterfront,COM.14.1,,2023.0,2028.0,"Complement public and reinvestment and help 1,000 private implement the Greenway Master Plan through public improvements along the North Delaware Greenway.",,,5425.0,4000.0,,,275.0,475.0,675.0,,
2023,WATERFRONT IMPROVEMENTS,51,COMMERCE,North Delaware River Waterfront-FY22,COM.14A,,2023.0,2023.0,See description under line item 14.,,,400.0,400.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,51,COMMERCE,North Delaware River Waterfront-FY17,COM.14B,,2023.0,2023.0,See description under line item 14.,,,2470.0,2470.0,,,,,,corrected,
2023,WATERFRONT IMPROVEMENTS,51,COMMERCE,North Delaware River Waterfront-FY16,COM.14C,,2023.0,2023.0,See description under line item 14.,,,500.0,500.0,,,,,,corrected,
2023,CAPITAL PROJECTS,56,FINANCE,Administration - ITEF,FIN.15.1,,2023.0,2028.0,"Fund critical renovations and other improvements to City-owned 1,500 facilities.",,,9000.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,
2023,CAPITAL PROJECTS,56,FINANCE,IlJA Matching Funds,FIN.15.2,,2023.0,2023.0,"Funding to match Infrastructure Investment and Jobs Act grant 60,000 funds.",,,60000.0,60000.0,,,,,,,
2023,CAPITAL PROJECTS,56,FINANCE,Improvements to Facilities-FY22,FIN.15A,,2023.0,2023.0,See description under line item 15.,,,15000.0,15000.0,,,,,,corrected,
2023,CAPITAL PROJECTS,57,FINANCE,Improvements to Facilities-FY21,FIN.15B,,2023.0,2023.0,See description under line item 15.,,,6000.0,6000.0,,,,,,corrected,
2023,CAPITAL PROJECTS,57,FINANCE,Improvements to Facilities-FY20,FIN.15C,,2023.0,2023.0,"See description under line item 15. 11,822 15D. Improvements to Facilities-FY19 See description under line item 15. 2,913 15E. Improvements to Facilities-FY18 See description under line item 15. 590 15F. Improvements to Facilities-FY17 See description under line item 15.",,,16437.0,16437.0,,,,,,corrected,
2023,CAPITAL PROJECTS,58,FINANCE,Improvements to Facilities-FY14,FIN.151,,2023.0,2023.0,See description under line item 15.,,,140.0,140.0,,,,,,corrected,
2023,CAPITAL PROJECTS,58,FINANCE,City Council - ITEF CD1,FIN.16.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,CAPITAL PROJECTS,58,FINANCE,City Council - ITEF CD1-FY22,FIN.16A,,2023.0,2023.0,See description under line item 16.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,59,FINANCE,City Council - ITEF CD1-FY21,FIN.16B,,2023.0,2023.0,See description under line item 16.,,,88.0,88.0,,,,,,corrected,
2023,CAPITAL PROJECTS,59,FINANCE,City Council - ITEF CD1-FY20,FIN.16C,,2023.0,2023.0,See description under line item 16. 347 16D. City Council - ITEF CD1-FY19 See description under line item 16. 79 16E. City Council - ITEF CD1-FY18 See description under line item 16. 26 16F. City Council - ITEF CD1-FY17 See description under line item 16. 210 16G. City Council - ITEF CD1-FY16 See description under line item 16.,,,689.0,689.0,,,,,,corrected,
2023,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD1-FY14,FIN.161,,2023.0,2023.0,See description under line item 16. 16J. City Council - ITEF CD1-FY13 See description under line item 16.,,,2.0,2.0,,,,,,,
2023,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD2,FIN.17.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,CAPITAL PROJECTS,60,FINANCE,City Council - ITEF CD2-FY22,FIN.17A,,2023.0,2023.0,See description under line item 17 255,,,255.0,255.0,,,,,,,
2023,CAPITAL PROJECTS,61,FINANCE,City Council - ITEF CD2-FY21,FIN.17B,,2023.0,2023.0,See description under line item 17.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,61,FINANCE,City Council - ITEF CD2-FY20,FIN.17C,,2023.0,2023.0,See description under line item 17 145 17D. City Council - ITEF CD2-FY19 See description under line item 17. 330 17E. City Council - ITEF CD2-FY18 See description under line item 17. 81 17F. City Council - ITEF CD2-FY17 See description under line item 17. 71 17G. City Council - ITEF CD2-FY16 See description under line item 17.,,,646.0,646.0,,,,,,corrected,
2023,CAPITAL PROJECTS,62,FINANCE,City Council - ITEF CD2-FY14,FIN.171,,2023.0,2023.0,See description under line item 17 125 17J. City Council - ITEF CD2-FY13 See description under line item 17. 9CT 17K. City Council - ITEF CD2-FY12 See description under line item 17. 41 17L. City Council - ITEF CD2-FY11 See description under line item 17. 141 17M. City Council - ITEF CD2-FY10 See description under line item 17.,,,317.0,317.0,,,,,,,
2023,CAPITAL PROJECTS,63,FINANCE,City Council - ITEF CD3,FIN.18.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed.,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,CAPITAL PROJECTS,63,FINANCE,City Council - ITEF CD3-FY22,FIN.18A,,2023.0,2023.0,See description under line item 18.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,63,FINANCE,City Council - ITEF CD3-FY21,FIN.18B,,2023.0,2023.0,See description under line item 18.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,63,FINANCE,City Council - ITEF CD3-FY20,FIN.18C,,2023.0,2023.0,See description under line item 18. 510 18D. City Council - ITEF CD3-FY19 See description under line item 18. 510 S10,,,1020.0,1020.0,,,,,,,
2023,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD4,FIN.19.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed.,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD4-FY22,FIN.419A,,2023.0,2023.0,See description under line item 19.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD4-FY21,FIN.19B,,2023.0,2023.0,See description under line item 19.,,,116.0,116.0,,,,,,corrected,
2023,CAPITAL PROJECTS,65,FINANCE,City Council - ITEF CD4-FY20,FIN.19C,,,,See description under line item 19.,,,,,,,,,,,
2023,CAPITAL PROJECTS,66,FINANCE,City Council - ITEF CD4-FY14,FIN.191,,2023.0,2023.0,See description under line item 19.,,,146.0,146.0,,,,,,corrected,
2023,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CDS,FIN.20.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed.,,,2040.0,510.0,,510.0,510.0,510.0,,,
2023,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CD5-FY22,FIN.20A,,2023.0,2023.0,See description under line item 20.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,67,FINANCE,City Council - ITEF CD5-FY21,FIN.20B,,2023.0,2023.0,See description under line item 20 255,,,255.0,255.0,,,,,,,
2023,CAPITAL PROJECTS,68,FINANCE,City Council - ITEF CD5-FY20,FIN.20C,,2023.0,2023.0,"See description under line item 20. 510 20D. City Council - ITEF CD5-FY19 See description under line item 20. 1,500 20E. City Council - ITEF CD5-FY18 See description under line item 20. 510 20F. City Council - ITEF CD5-FY17 See description under line item 20. 410 20G. City Council - ITEF CD5-FY16 See description under line item 20. 410 20H. City Council - ITEF CD5-FY15 See description under line item 20.",,,2010.0,2010.0,,,,,,corrected,
2023,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD5-FY14,FIN.201,,2023.0,2023.0,See description under line item 20. 340 20J. City Council - ITEF CD5-FY12 See description under line item 20. 210 20K. City Council - ITEF CD5-FY11 See description under line item 20. 41 OO 20L. City Council - ITEF CD5-FY10 See description under line item 20.,,,592.0,592.0,,,,,,,
2023,CAPITAL PROJECTS,69,FINANCE,City Council ITEF CD6,FIN.21,,,,-,,,,,,,,,,,
2023,CAPITAL PROJECTS,69,FINANCE,City Council - ITEF CD6,FIN.21.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,1530.0,510.0,,,510.0,510.0,,,
2023,CAPITAL PROJECTS,70,FINANCE,City Council - ITEF CD6-FY22,FIN.21A,,2023.0,2023.0,See description under line item 21 255,,,255.0,255.0,,,,,,,
2023,CAPITAL PROJECTS,70,FINANCE,City Council - ITEF CD6-FY21,FIN.21B,,2023.0,2023.0,See description under line item 21 179,,,179.0,179.0,,,,,,,
2023,CAPITAL PROJECTS,70,FINANCE,City Council - ITEF CD6-FY20,FIN.21C,,2023.0,2023.0,"See description under line item 21 510 21D. City Council - ITEF CD6-FY19 See description under line item 21 434 21E, City Council - ITEF CD6-FY18 See description under line item 21 238 21F. City Council - ITEF CD6-FY17 See description under line item 21 387",,,1569.0,1569.0,,,,,,,
2023,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD7,FIN.22.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed.,,,1020.0,510.0,,,,510.0,,,
2023,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD7-FY22,FIN.22A,,2023.0,2023.0,See description under line item 22.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD7-FY21,FIN.22B,,2023.0,2023.0,See description under line item 22.,,,255.0,255.0,,,,,,corrected,
2023,CAPITAL PROJECTS,71,FINANCE,City Council - ITEF CD7-FY20,FIN.22C,,2023.0,2023.0,See description under line item 22.,,,510.0,510.0,,,,,,corrected,
2023,CAPITAL PROJECTS,72,FINANCE,City Council - ITEF CD7-FY14,FIN.221,,2023.0,2023.0,See description under line item 22.,,,79.0,79.0,,,,,,corrected,
2023,See description under line item 22.,73,FINANCE,City Council - ITEF CD8,FIN.23.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,1530.0,510.0,,,510.0,510.0,,,
2023,See description under line item 22.,74,FINANCE,City Council - ITEF CD8-FY22,FIN.23A,,2023.0,2023.0,See description under line item 23.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,74,FINANCE,City Council - ITEF CD8-FY21,FIN.23B,,2023.0,2023.0,See description under line item 23.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,74,FINANCE,City Council - ITEF CD8-FY20,FIN.23C,,2023.0,2023.0,See description under line item 23. 510 23D. City Council - ITEF CD8-FY19 See description under line item 23. 510 23E. City Council - ITEF CD8-FY18 See description under line item 23. 296 23F. City Council - ITEF CD8-FY17 See description under line item 23.,,,1726.0,1726.0,,,,,,corrected,
2023,See description under line item 22.,75,FINANCE,City Council - ITEF CD8-FY14,FIN.231,,2023.0,2023.0,See description under line item 23. 409 23J. City Council - ITEF CD8-FY13 See description under line item 23. 379 23K. City Council - ITEF CD8-FY12 See description under line item 23. 23L. City Council - ITEF CD8-FY11 See description under line item 23.,,,829.0,829.0,,,,,,corrected,
2023,See description under line item 22.,76,FINANCE,City Council - ITEF CD9,FIN.24.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,See description under line item 22.,76,FINANCE,City Council - ITEF CD9-FY22,FIN.24A,,2023.0,2023.0,See description under line item 24.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,77,FINANCE,City Council - ITEF CD9-FY21,FIN.24B,,2023.0,2023.0,See description under line item 24.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,77,FINANCE,City Council - ITEF CD9-FY20,FIN.24C,,2023.0,2023.0,"See description under line item 24 510 S10 24D. City Council - ITEF CD9-FY19 See description under line item 24. 510 24E. City Council - ITEF CD9-FY18 See description under line item 24 510 24F. City Council - ITEF CD9-FY17 See description under line item 24. 410 24G, City Council - ITEF CD9-FY16 See description under line item 24.",,,2350.0,2350.0,,,,,,corrected,
2023,See description under line item 22.,78,FINANCE,City Council - ITEF CD9-FY14,FIN.241,,2023.0,2023.0,See description under line item 24 16 24J. City Council - ITEF CD9-FY11 See description under line item 24.,,,17.0,17.0,,,,,,,
2023,See description under line item 22.,78,FINANCE,City Council - ITEF CD10,FIN.25.1,,2023.0,2027.0,Fund critical renovations and other improvements to City-owned 510 sites as needed,,,2550.0,510.0,510.0,510.0,510.0,510.0,,,
2023,See description under line item 22.,78,FINANCE,City Council - ITEF CD10-FY22,FIN.25A,,2023.0,2023.0,See description under line item 25.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,79,FINANCE,City Council - ITEF CD10-FY21,FIN.25B,,2023.0,2023.0,See description under line item 25.,,,255.0,255.0,,,,,,corrected,
2023,See description under line item 22.,79,FINANCE,City Council - ITEF CD10-FY20,FIN.25C,,2023.0,2023.0,"See description under line item 25. 510 S10 25D. City Council - ITEF CD10-FY19 See description under line item 25. 510 25E. City Council - ITEF CD10-FY18 See description under line item 25. 510 25F. City Council - ITEF CD10-FY17 See description under line item 25. 410 25G, City Council - ITEF CD10-FY16 See description under line item 25.",,,2313.0,2313.0,,,,,,corrected,
2023,See description under line item 22.,80,FINANCE,City Council - ITEF CD10-FY13,FIN.251,,2023.0,2023.0,See description under line item 25. 32 25J. City Council - ITEF CD10-FY12 See description under line item 25. 25K. City Council - ITEF CD10-FY11 See description under line item 25. 71: 25L. City Council - ITEF CD10-FY06 See description under line item 25. 45 OB 25M. City Council - ITEF CD10-FY03 See description under line item 25.,,,79.0,79.0,,,,,,,
2023,FIRE FACILITIES,86,FIRE,Holistic Fire Facilty Improvements Engine 57,FIRE.26.14,,2023.0,2028.0,Design and construct holistic improvements to Fire Engines.,,,15700.0,700.0,,5000.0,,5000.0,5000.0,corrected,
2023,FIRE FACILITIES,86,FIRE,Health and Safety Improvements,FIRE.26.2,,2023.0,2028.0,Health and Safety Improvements 500,,,1700.0,500.0,100.0,100.0,500.0,250.0,250.0,,
2023,FIRE FACILITIES,86,FIRE,Fire Facility Exterior Window and Door Improvements,FIRE.26.3,,2023.0,2028.0,Design and construct Fire Facility exterior improvements.,,,1700.0,500.0,100.0,100.0,500.0,250.0,250.0,corrected,
2023,FIRE FACILITIES,86,FIRE,"Fire Station Renovations - Ramps, Sidewalks, Paving",FIRE.26.4,,2023.0,2028.0,Design and construct concrete site work 500,,,1700.0,500.0,100.0,100.0,500.0,250.0,250.0,,
2023,FIRE FACILITIES,86,FIRE,Fire Facilities Kitchens/Bathroom Restoration,FIRE.26.5,,2023.0,2028.0,Renovate kitchen and bathroom facilities at various fire stations.,,,1700.0,500.0,100.0,100.0,500.0,250.0,250.0,corrected,
2023,FIRE FACILITIES,87,FIRE,Roof Replacements,FIRE.6,,2023.0,2028.0,Design and construct roof replacements.,,,2300.0,500.0,150.0,150.0,500.0,500.0,500.0,corrected,
2023,FIRE FACILITIES,87,FIRE,Fire Protection Systems,FIRE.6.7,,2023.0,2028.0,Installation of fire protection system 500,,,1700.0,500.0,100.0,100.0,500.0,250.0,250.0,,
2023,FIRE FACILITIES,87,FIRE,"Fire Facilties: Mechanical, Electrical, and Plumbling",FIRE.6.8,,2023.0,2023.0,"Mechanical, electrical, and plumbing improvements",,,28.0,28.0,,,,,,,
2023,FIRE FACILITIES,87,FIRE,Fire Facilities - Exterior renovation,FIRE.6.9,,2023.0,2028.0,Exterior renovations 200,,,1400.0,200.0,100.0,100.0,500.0,250.0,250.0,,
2023,FIRE FACILITIES,87,FIRE,Structural Renovations,FIRE.6.10,,2023.0,2028.0,Structural Renovations 200,,,2000.0,200.0,150.0,150.0,500.0,500.0,500.0,,
2023,FIRE FACILITIES,88,FIRE,Fire Department Interior and Exterior Renovations-FY22,FIRE.26A,,2023.0,2023.0,See description under line item 26.,,,5000.0,5000.0,,,,,,corrected,
2023,FIRE FACILITIES,88,FIRE,Fire Department Interior and Exterior Renovations-FY21,FIRE.26B,,2023.0,2023.0,See description under line item 26.,,,3287.0,3287.0,,,,,,corrected,
2023,FIRE FACILITIES,88,FIRE,Fire Department Interior and Exterior Renovations-FY20,FIRE.26C,,2023.0,2023.0,See description under line item 26. 215 26D. Fire Department Interior and Exterior Renovations-FY19 See description under line item 26.,,,221.0,221.0,,,,,,corrected,
2023,CAPITAL PROJECTS,92,FIRE,Interior and Exterior Improvements,FIRE.27.1,,2023.0,2026.0,"Perform interior and exterior improvements, including 1,000 various HVAC and equipment improvements at various Fleet Management garages.",,,4000.0,1000.0,1000.0,1000.0,1000.0,,,,
2023,CAPITAL PROJECTS,92,FIRE,Fleet Management Facilities-FY22,FIRE.27A,,2023.0,2023.0,See description under line item 27.,,,500.0,500.0,,,,,,corrected,
2023,CAPITAL PROJECTS,92,FIRE,Fleet Management Facilities-FY21,FIRE.27B,,2023.0,2023.0,See description under line item 27.,,,189.0,189.0,,,,,,corrected,
2023,CAPITAL PROJECTS,92,FIRE,Fleet Management Facilities-FY19,FIRE.27C,,2023.0,2023.0,See description under line item 27.,,,28.0,28.0,,,,,,corrected,
2023,CAPITAL PROJECTS,93,FIRE,Fuel Dispensing & Monitoring,FIRE.28.1,,2023.0,2025.0,Replace fuel dispensing systems with more efficient and 750 improved monitoring technology.,,,2250.0,750.0,,1500.0,,,,,
2023,CAPITAL PROJECTS,93,FIRE,Fuel Tank Replacement,FIRE.28.2,,2024.0,2026.0,Replace automotive fuel tanks and piping,,,3500.0,,1000.0,1000.0,1500.0,,,,
2023,CAPITAL PROJECTS,93,FIRE,Fuel Site Environmental Remediation,FIRE.28.3,,2025.0,2028.0,Remediate contaminated sites including testing and clean of up groundwater and disposal of contaminated soil.,,,2250.0,,,450.0,600.0,600.0,600.0,,
2023,CAPITAL PROJECTS,93,FIRE,Fuel Tank Replacement-FY22,FIRE.28A,,2023.0,2023.0,See description under line item 28.,,,1000.0,1000.0,,,,,,corrected,
2023,CAPITAL PROJECTS,93,FIRE,Fuel Tank Replacement-FY21,FIRE.28B,,2023.0,2023.0,See description under line item 28.,,,1450.0,1450.0,,,,,,corrected,
2023,CAPITAL PROJECTS,94,FIRE,Fuel Tank Replacement-FY20,FIRE.28C,,2023.0,2023.0,"See description under line item 28. 1,500 28D. Fuel Tank Replacement-FY19 See description under line item 28. 22 28E. Fuel Tank Replacement-FY17 See description under line item 28.",,,1609.0,1609.0,,,,,,corrected,
2023,CAPITAL PROJECTS,94,FIRE,Vehicles: Various Departments,FIRE.29.1,,2023.0,2026.0,"Purchase specialty vehicles used equipment for 1,000 as various departments.",,,3000.0,1000.0,,1000.0,1000.0,,,,
2023,CAPITAL PROJECTS,94,FIRE,Vehicles: Fire Department,FIRE.29.2,,2023.0,2028.0,"Purchase specialty vehicles used equipment by the Fire 9,000 as Department.",,,35000.0,9000.0,,6000.0,,10000.0,10000.0,,
2023,CAPITAL PROJECTS,95,FIRE,Vehicles: Streets Department,FIRE.3,,2023.0,2028.0,"Purchase specialty vehicles used equipment for the Streets 3,300 as Department.",,,28300.0,3300.0,4000.0,4000.0,5000.0,6000.0,6000.0,,
